2021-01-01 00:00:00 Launching analysis for 1316889949 with LEAN Engine v2.5.0.0
2020-12-30 00:00:00 Initilize Complete.
2021-05-25 00:00:00 ROC = 0.02770163006595982
2021-05-26 00:00:00 ROC = -0.009537745566263685
2021-05-27 00:00:00 ROC = 0.004298577948246866
2021-05-28 00:00:00 ROC = -0.00752177641693498
2021-05-29 00:00:00 ROC = -0.0018486324543961754
2021-06-02 00:00:00 ROC = -0.021762177847251252
2021-06-03 00:00:00 ROC = 0.0016675409850782964
2021-06-04 00:00:00 ROC = -0.005829673475864153
2021-06-05 00:00:00 ROC = 0.03329033285253131
2021-06-08 00:00:00 ROC = 0.014212522637200941
2021-06-09 00:00:00 ROC = -0.014636940900611352
2021-06-10 00:00:00 ROC = -0.01147048903443192
2021-06-11 00:00:00 ROC = 0.027790954156261816
2021-06-12 00:00:00 ROC = 0.007378740686853675
2021-06-15 00:00:00 ROC = 0.024078797923613116
2021-06-16 00:00:00 ROC = -0.016247096494952942
2021-06-17 00:00:00 ROC = -0.014463985389523365
2021-06-18 00:00:00 ROC = 0.04751757407300517
2021-06-19 00:00:00 ROC = -0.009155410097234496
2021-06-22 00:00:00 ROC = 0.016089726592092197
2021-06-23 00:00:00 ROC = 0.02884877182437505
2021-06-24 00:00:00 ROC = 0.001557500265216811
2021-06-25 00:00:00 ROC = 0.0011890554797731555
2021-06-26 00:00:00 ROC = -0.008270704238394247
2021-06-29 00:00:00 ROC = 0.02441695384225718
2021-06-30 00:00:00 ROC = 0.01217508544470157
2021-07-01 00:00:00 ROC = -0.0031735649083357905
2021-07-02 00:00:00 ROC = 0.003931812912349613
2021-07-03 00:00:00 ROC = 0.01668807638992615
2021-07-07 00:00:00 ROC = 0.007610837535735032
2021-07-08 00:00:00 ROC = -0.012681348210246022
2021-07-09 00:00:00 ROC = 0.026760429244568916
2021-07-10 00:00:00 ROC = 0.022727234280415006
2021-07-13 00:00:00 ROC = -0.00022934846022096484
2021-07-14 00:00:00 ROC = 0.002454303217103076
2021-07-15 00:00:00 ROC = -0.014622052634355088
2021-07-16 00:00:00 ROC = -0.02069858568528061
2021-07-17 00:00:00 ROC = -0.03185257416446852
2021-07-20 00:00:00 ROC = 0.0058287422929392246
2021-07-21 00:00:00 ROC = 0.025275397403435693
2021-07-22 00:00:00 ROC = 0.024859468374162304
2021-07-23 00:00:00 ROC = 0.017866707403772622
2021-07-24 00:00:00 ROC = 0.021391179324101107
2021-07-27 00:00:00 ROC = 0.008160568853739744
2021-07-28 00:00:00 ROC = -0.03054891382469972
2021-07-29 00:00:00 ROC = 0.001792959002462799
2021-07-30 00:00:00 ROC = 0.009589442764964855
2021-07-31 00:00:00 ROC = 0.018335245705707333
2021-08-03 00:00:00 ROC = -0.013676203580428418
2021-08-04 00:00:00 ROC = 0.011765527853007858
2021-08-05 00:00:00 ROC = 0.004367431740947586
2021-08-06 00:00:00 ROC = 0.012229043635041459
2021-08-07 00:00:00 ROC = -0.002631775919445963
2021-08-10 00:00:00 ROC = 0.0018260170426771297
2021-08-11 00:00:00 ROC = -0.0193075675373345
2021-08-12 00:00:00 ROC = -0.015531099759616217
2021-08-13 00:00:00 ROC = 0.014722376927331927
2021-08-14 00:00:00 ROC = 0.007049542998234772
2021-08-17 00:00:00 ROC = 0.010592926405359401
2021-08-18 00:00:00 ROC = -0.0032784622561287014
2021-08-19 00:00:00 ROC = -0.02419234465097564
2021-08-20 00:00:00 ROC = 0.031235305546384942
2021-08-21 00:00:00 ROC = 0.021436676712562396
2021-08-24 00:00:00 ROC = 0.035174833008515205
2021-08-25 00:00:00 ROC = 0.004487759532356061
2021-08-26 00:00:00 ROC = -0.0005575428809807496
2021-08-27 00:00:00 ROC = -0.011845534892381136
2021-08-28 00:00:00 ROC = 0.024066649751943933
2021-08-31 00:00:00 ROC = 0.026780847000749338
2021-09-01 00:00:00 ROC = -0.004859510861451099
2021-09-02 00:00:00 ROC = -0.0034476182864696435
2021-09-03 00:00:00 ROC = -0.012174997577372391
2021-09-04 00:00:00 ROC = 0.01849361167745813
2021-09-08 00:00:00 ROC = 0.003431238944174755
2021-09-09 00:00:00 ROC = -0.008563355988831057
2021-09-10 00:00:00 ROC = -0.012140926709521913
2021-09-11 00:00:00 ROC = -0.036092695021471444
2021-09-14 00:00:00 ROC = -0.020702624616793272
2021-09-15 00:00:00 ROC = -0.020278977811674082
2021-09-16 00:00:00 ROC = 0.018478774084285842
2021-09-17 00:00:00 ROC = 0.013053891148382417
2021-09-18 00:00:00 ROC = -0.03172218241618266
2021-09-21 00:00:00 ROC = -0.014251902982404434
2021-09-22 00:00:00 ROC = -0.012704987137442121
2021-09-23 00:00:00 ROC = 0.020094962936394952
2021-09-24 00:00:00 ROC = 0.017853255072769653
2021-09-25 00:00:00 ROC = 0.02213085379479814
2021-09-28 00:00:00 ROC = 0.0011575746729514766
2021-09-29 00:00:00 ROC = -0.04739370277542759
2021-09-30 00:00:00 ROC = -0.01539544572364762
2021-10-01 00:00:00 ROC = -0.025121295313337337
2021-10-02 00:00:00 ROC = 0.012694581540044683
2021-10-05 00:00:00 ROC = -0.048441228077611795
2021-10-06 00:00:00 ROC = 0.030424285144117567
2021-10-07 00:00:00 ROC = 0.04822879859750194
2021-10-08 00:00:00 ROC = 0.0011598661304461034
2021-10-09 00:00:00 ROC = -0.024412603173738574
2021-10-12 00:00:00 ROC = -0.009613849345343794
2021-10-13 00:00:00 ROC = -0.022113029690238335
2021-10-14 00:00:00 ROC = 0.0038956739427974552
2021-10-15 00:00:00 ROC = 0.02405660493528113
2021-10-16 00:00:00 ROC = 0.00824666092138163
2021-10-19 00:00:00 ROC = 0.04119179723870979
2021-10-20 00:00:00 ROC = 0.012833330286046931
2021-10-21 00:00:00 ROC = -0.007596428705492881
2021-10-22 00:00:00 ROC = 0.024816137204819875
2021-10-23 00:00:00 ROC = -0.015264532116630355
2021-10-26 00:00:00 ROC = 0.01769353578644307
2021-10-27 00:00:00 ROC = -0.009708753845047081
2021-10-28 00:00:00 ROC = 0.0032528851686135785
2021-10-29 00:00:00 ROC = 0.01723103173413974
2021-10-30 00:00:00 ROC = 0.040016094396458673
2021-11-02 00:00:00 ROC = 0.005712447831934361
2021-11-03 00:00:00 ROC = 0.01762481587845074
2021-11-04 00:00:00 ROC = 0.02811604800610176
2021-11-05 00:00:00 ROC = 0.027201838839583024
2021-11-06 00:00:00 ROC = -0.011017100088751211
2021-11-09 00:00:00 ROC = -0.0037536621093748335
2021-11-10 00:00:00 ROC = -0.028554740961450564
2021-11-11 00:00:00 ROC = -0.022431132430571828
2021-11-12 00:00:00 ROC = -0.014685096096149979
2021-11-13 00:00:00 ROC = 0.022495516003764125
2021-11-16 00:00:00 ROC = -0.009046849993975469
2021-11-17 00:00:00 ROC = 0.02757328031657031
2021-11-18 00:00:00 ROC = -0.0011228794626046308
2021-11-19 00:00:00 ROC = 0.01462028117839666
2021-11-20 00:00:00 ROC = 0.00402429713394575
2021-11-23 00:00:00 ROC = -0.04623790281983352
2021-11-24 00:00:00 ROC = -0.0046031206452912254
2021-11-25 00:00:00 ROC = 0.029762254198820098
2021-11-27 00:00:00 ROC = -0.035615796167900886
2021-11-30 00:00:00 ROC = 0.02785803229740422
2021-12-01 00:00:00 ROC = -0.03648035979377254
2021-12-02 00:00:00 ROC = -0.08148759005744353
2021-12-03 00:00:00 ROC = 0.029983093197865223
2021-12-04 00:00:00 ROC = -0.06199998855590749
2021-12-07 00:00:00 ROC = 0.01992164202772583
2021-12-08 00:00:00 ROC = 0.03504974976322254
2021-12-09 00:00:00 ROC = 0.011197837212741694
2021-12-10 00:00:00 ROC = -0.03395772621076255
2021-12-11 00:00:00 ROC = 0.010255154155923688
2021-12-14 00:00:00 ROC = -0.042992756289250735
2021-12-15 00:00:00 ROC = 0.008954093735618649
2021-12-16 00:00:00 ROC = 0.06988891393289068
2021-12-17 00:00:00 ROC = -0.0830488927213267
2021-12-18 00:00:00 ROC = 0.01323658668592418
2021-12-21 00:00:00 ROC = 0.008757336755319532
2021-12-22 00:00:00 ROC = 0.039358041542194654
2021-12-23 00:00:00 ROC = 0.03895100583154764
2021-12-24 00:00:00 ROC = 0.020410665326304825
2021-12-28 00:00:00 ROC = 0.037704250343137846
2021-12-29 00:00:00 ROC = -0.019512408505981106
2021-12-30 00:00:00 ROC = -0.0013425703742733365
2021-12-31 00:00:00 ROC = -0.0075540698755491
2022-01-01 00:00:00 ROC = -0.013639346410242635
2022-01-01 00:00:00 Algorithm Id:(1316889949) completed in 1.58 seconds at 0k data points per second. Processing total of 694 data points.
